"","1","2","3","4","5"
"1",0,0.302152484409576,0.666063166364916,0.00020116676725005,0.0315831824582579
"2",1.9584226863684e-05,0.254379522732391,0.673501561842092,3.9168453727368e-05,0.0720601627449252
"3",4.84449181280884e-05,0.225075089623099,0.731276039143494,0,0.0436004263152795
"4",0,0.216776909200241,0.742408298256164,2.50551212667869e-05,0.0407897374223291
"5",4.1930479265378e-05,0.261059163906243,0.650341733406013,4.1930479265378e-05,0.088515241729213
