"","1","2","3","4","5"
"1",0.000203252032520325,0.316869918699187,0.415447154471545,0.10650406504065,0.160975609756098
"2",0.000211738372034402,0.236098367597979,0.594793252603878,0.0792808961574527,0.0896157452686557
"3",0.000160513643659711,0.247953451043339,0.549157303370786,0.0839887640449438,0.118739967897271
"4",0.000178162382285569,0.261135148892848,0.583558157291932,0.0621023161109697,0.0930262153219649
"5",0.000690012075211316,0.224340175953079,0.592547869587718,0.0931516301535277,0.089270312230464
